movieId,title,year,genres,average_rating,num_ratings
922,Sunset Blvd. (a.k.a. Sunset Boulevard),1950.0,"['Drama', 'Film-Noir', 'Romance']",4.33,27
923,Citizen Kane,1941.0,"['Drama', 'Mystery']",4.04,69
924,2001: A Space Odyssey,1968.0,"['Adventure', 'Drama', 'Sci-Fi']",3.89,109
926,All About Eve,1950.0,['Drama'],4.23,24
928,Rebecca,1940.0,"['Drama', 'Mystery', 'Romance', 'Thriller']",4.17,18
930,Notorious,1946.0,"['Film-Noir', 'Romance', 'Thriller']",4.25,20
933,To Catch a Thief,1955.0,"['Crime', 'Mystery', 'Romance', 'Thriller']",4.22,23
934,Father of the Bride,1950.0,['Comedy'],3.25,12
951,His Girl Friday,1940.0,"['Comedy', 'Romance']",4.39,14
952,Around the World in 80 Days,1956.0,"['Adventure', 'Comedy']",3.62,12
953,It's a Wonderful Life,1946.0,"['Children', 'Drama', 'Fantasy', 'Romance']",4.03,58
954,Mr. Smith Goes to Washington,1939.0,['Drama'],4.08,18
955,Bringing Up Baby,1938.0,"['Comedy', 'Romance']",3.86,18
965,"39 Steps, The",1935.0,"['Drama', 'Mystery', 'Thriller']",4.05,11
968,Night of the Living Dead,1968.0,"['Horror', 'Sci-Fi', 'Thriller']",3.75,28
969,"African Queen, The",1951.0,"['Adventure', 'Comedy', 'Romance', 'War']",3.97,34
986,Fly Away Home,1996.0,"['Adventure', 'Children']",3.54,13
991,Michael Collins,1996.0,['Drama'],3.32,11
994,Big Night,1996.0,"['Comedy', 'Drama']",4.18,11
996,Last Man Standing,1996.0,"['Action', 'Crime', 'Drama', 'Thriller']",2.5,13
999,2 Days in the Valley,1996.0,"['Crime', 'Film-Noir']",3.04,12
1013,"Parent Trap, The",1961.0,"['Children', 'Comedy', 'Romance']",3.21,12
1015,Homeward Bound: The Incredible Journey,1993.0,"['Adventure', 'Children', 'Drama']",2.95,20
1019,"20,000 Leagues Under the Sea",1954.0,"['Adventure', 'Drama', 'Sci-Fi']",3.47,17
1020,Cool Runnings,1993.0,['Comedy'],3.08,37
1021,Angels in the Outfield,1994.0,"['Children', 'Comedy']",2.33,27
1022,Cinderella,1950.0,"['Animation', 'Children', 'Fantasy', 'Musical', 'Romance']",3.49,42
1023,Winnie the Pooh and the Blustery Day,1968.0,"['Animation', 'Children', 'Musical']",3.62,13
1025,"Sword in the Stone, The",1963.0,"['Animation', 'Children', 'Fantasy', 'Musical']",3.58,25
1027,Robin Hood: Prince of Thieves,1991.0,"['Adventure', 'Drama']",3.02,28
1028,Mary Poppins,1964.0,"['Children', 'Comedy', 'Fantasy', 'Musical']",3.89,71
1029,Dumbo,1941.0,"['Animation', 'Children', 'Drama', 'Musical']",3.39,35
1030,Pete's Dragon,1977.0,"['Adventure', 'Animation', 'Children', 'Musical']",2.77,15
1031,Bedknobs and Broomsticks,1971.0,"['Adventure', 'Children', 'Musical']",3.48,24
1032,Alice in Wonderland,1951.0,"['Adventure', 'Animation', 'Children', 'Fantasy', 'Musical']",3.38,40
1033,"Fox and the Hound, The",1981.0,"['Animation', 'Children', 'Drama']",3.58,20
1035,"Sound of Music, The",1965.0,"['Musical', 'Romance']",3.94,64
1036,Die Hard,1988.0,"['Action', 'Crime', 'Thriller']",3.86,145
1037,"Lawnmower Man, The",1992.0,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",2.77,24
1041,Secrets & Lies,1996.0,['Drama'],4.59,11
1042,That Thing You Do!,1996.0,"['Comedy', 'Drama']",3.27,42
1047,"Long Kiss Goodnight, The",1996.0,"['Action', 'Drama', 'Thriller']",3.32,33
1049,"Ghost and the Darkness, The",1996.0,"['Action', 'Adventure']",3.48,21
1057,Everyone Says I Love You,1996.0,"['Comedy', 'Musical', 'Romance']",3.47,15
1059,William Shakespeare's Romeo + Juliet,1996.0,"['Drama', 'Romance']",3.72,36
1060,Swingers,1996.0,"['Comedy', 'Drama']",3.69,36
1061,Sleepers,1996.0,['Thriller'],3.67,29
1064,Aladdin and the King of Thieves,1996.0,"['Animation', 'Children', 'Comedy', 'Fantasy', 'Musical', 'Romance']",3.15,13
1073,Willy Wonka & the Chocolate Factory,1971.0,"['Children', 'Comedy', 'Fantasy', 'Musical']",3.87,119
1077,Sleeper,1973.0,"['Comedy', 'Sci-Fi']",3.75,28
1078,Bananas,1971.0,"['Comedy', 'War']",3.41,11
1079,"Fish Called Wanda, A",1988.0,"['Comedy', 'Crime']",3.92,71
1080,Monty Python's Life of Brian,1979.0,['Comedy'],3.93,89
1081,Victor/Victoria,1982.0,"['Comedy', 'Musical', 'Romance']",3.54,12
1084,Bonnie and Clyde,1967.0,"['Crime', 'Drama']",4.07,35
1086,Dial M for Murder,1954.0,"['Crime', 'Mystery', 'Thriller']",4.1,25
1088,Dirty Dancing,1987.0,"['Drama', 'Musical', 'Romance']",3.37,42
1089,Reservoir Dogs,1992.0,"['Crime', 'Mystery', 'Thriller']",4.2,131
1090,Platoon,1986.0,"['Drama', 'War']",3.98,63
1091,Weekend at Bernie's,1989.0,['Comedy'],2.55,21
1092,Basic Instinct,1992.0,"['Crime', 'Mystery', 'Thriller']",3.19,47
1093,"Doors, The",1991.0,['Drama'],3.41,37
1094,"Crying Game, The",1992.0,"['Drama', 'Romance', 'Thriller']",3.44,42
1095,Glengarry Glen Ross,1992.0,['Drama'],3.67,15
1097,E.T. the Extra-Terrestrial,1982.0,"['Children', 'Drama', 'Sci-Fi']",3.77,122
1100,Days of Thunder,1990.0,"['Action', 'Drama', 'Romance']",2.71,19
1101,Top Gun,1986.0,"['Action', 'Romance']",3.3,83
1103,Rebel Without a Cause,1955.0,['Drama'],4.1,15
1104,"Streetcar Named Desire, A",1951.0,['Drama'],4.47,20
1120,"People vs. Larry Flynt, The",1996.0,"['Comedy', 'Drama']",3.54,27
1124,On Golden Pond,1981.0,['Drama'],3.65,13
1125,"Return of the Pink Panther, The",1975.0,"['Comedy', 'Crime']",3.69,24
1127,"Abyss, The",1989.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",3.48,62
1129,Escape from New York,1981.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",3.45,39
1131,Jean de Florette,1986.0,"['Drama', 'Mystery']",4.09,11
1135,Private Benjamin,1980.0,['Comedy'],3.12,13
1136,Monty Python and the Holy Grail,1975.0,"['Adventure', 'Comedy', 'Fantasy']",4.16,136
1148,Wallace & Gromit: The Wrong Trousers,1993.0,"['Animation', 'Children', 'Comedy', 'Crime']",4.04,56
1171,Bob Roberts,1992.0,['Comedy'],3.35,17
1172,Cinema Paradiso (Nuovo cinema Paradiso),1989.0,['Drama'],4.16,34
1173,"Cook the Thief His Wife & Her Lover, The",1989.0,"['Comedy', 'Drama']",3.14,11
1175,Delicatessen,1991.0,"['Comedy', 'Drama', 'Romance']",3.83,21
1178,Paths of Glory,1957.0,"['Drama', 'War']",4.54,12
1179,"Grifters, The",1990.0,"['Crime', 'Drama', 'Film-Noir']",3.63,27
1183,"English Patient, The",1996.0,"['Drama', 'Romance', 'War']",3.71,45
1186,"Sex, Lies, and Videotape",1989.0,['Drama'],3.59,23
1188,Strictly Ballroom,1992.0,"['Comedy', 'Romance']",3.66,22
1189,"Thin Blue Line, The",1988.0,['Documentary'],4.0,11
1193,One Flew Over the Cuckoo's Nest,1975.0,['Drama'],4.2,133
1194,Cheech and Chong's Up in Smoke,1978.0,['Comedy'],3.59,11
1196,Star Wars: Episode V - The Empire Strikes Back,1980.0,"['Action', 'Adventure', 'Sci-Fi']",4.22,211
1197,"Princess Bride, The",1987.0,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance']",4.23,142
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),1981.0,"['Action', 'Adventure']",4.21,200
1199,Brazil,1985.0,"['Fantasy', 'Sci-Fi']",4.18,59
1200,Aliens,1986.0,"['Action', 'Adventure', 'Horror', 'Sci-Fi']",3.96,126
1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)",1966.0,"['Action', 'Adventure', 'Western']",4.15,72
1203,12 Angry Men,1957.0,['Drama'],4.15,57
1204,Lawrence of Arabia,1962.0,"['Adventure', 'Drama', 'War']",4.3,45
1206,"Clockwork Orange, A",1971.0,"['Crime', 'Drama', 'Sci-Fi', 'Thriller']",4.0,120
1207,To Kill a Mockingbird,1962.0,['Drama'],4.12,58
1208,Apocalypse Now,1979.0,"['Action', 'Drama', 'War']",4.22,107
1209,Once Upon a Time in the West (C'era una volta il West),1968.0,"['Action', 'Drama', 'Western']",4.31,18
1210,Star Wars: Episode VI - Return of the Jedi,1983.0,"['Action', 'Adventure', 'Sci-Fi']",4.14,196
1211,"Wings of Desire (Himmel über Berlin, Der)",1987.0,"['Drama', 'Fantasy', 'Romance']",3.88,13
1212,"Third Man, The",1949.0,"['Film-Noir', 'Mystery', 'Thriller']",4.23,24
1213,Goodfellas,1990.0,"['Crime', 'Drama']",4.25,126
1214,Alien,1979.0,"['Horror', 'Sci-Fi']",3.97,146
1215,Army of Darkness,1993.0,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Horror']",4.04,51
1216,"Big Blue, The (Grand bleu, Le)",1988.0,"['Adventure', 'Drama', 'Romance']",3.45,11
1217,Ran,1985.0,"['Drama', 'War']",4.43,15
1218,"Killer, The (Die xue shuang xiong)",1989.0,"['Action', 'Crime', 'Drama', 'Thriller']",4.0,11
1219,Psycho,1960.0,"['Crime', 'Horror']",4.04,83
1220,"Blues Brothers, The",1980.0,"['Action', 'Comedy', 'Musical']",3.81,84
1221,"Godfather: Part II, The",1974.0,"['Crime', 'Drama']",4.26,129
1222,Full Metal Jacket,1987.0,"['Drama', 'War']",4.1,102
1223,"Grand Day Out with Wallace and Gromit, A",1989.0,"['Adventure', 'Animation', 'Children', 'Comedy', 'Sci-Fi']",4.09,28
1224,Henry V,1989.0,"['Action', 'Drama', 'Romance', 'War']",4.0,19
1225,Amadeus,1984.0,['Drama'],4.18,76
1227,Once Upon a Time in America,1984.0,"['Crime', 'Drama']",4.06,16
1228,Raging Bull,1980.0,['Drama'],4.19,40
1230,Annie Hall,1977.0,"['Comedy', 'Romance']",3.87,58
1231,"Right Stuff, The",1983.0,['Drama'],3.86,22
1233,"Boot, Das (Boat, The)",1981.0,"['Action', 'Drama', 'War']",4.21,40
1234,"Sting, The",1973.0,"['Comedy', 'Crime']",3.98,64
1235,Harold and Maude,1971.0,"['Comedy', 'Drama', 'Romance']",4.29,26
1237,"Seventh Seal, The (Sjunde inseglet, Det)",1957.0,['Drama'],4.22,18
1240,"Terminator, The",1984.0,"['Action', 'Sci-Fi', 'Thriller']",3.9,131
1242,Glory,1989.0,"['Drama', 'War']",4.17,41
1243,Rosencrantz and Guildenstern Are Dead,1990.0,"['Comedy', 'Drama']",3.97,16
1244,Manhattan,1979.0,"['Comedy', 'Drama', 'Romance']",4.11,33
1245,Miller's Crossing,1990.0,"['Crime', 'Drama', 'Film-Noir', 'Thriller']",4.22,20
1246,Dead Poets Society,1989.0,['Drama'],3.96,86
1247,"Graduate, The",1967.0,"['Comedy', 'Drama', 'Romance']",4.06,79
1248,Touch of Evil,1958.0,"['Crime', 'Film-Noir', 'Thriller']",4.26,17
1249,"Femme Nikita, La (Nikita)",1990.0,"['Action', 'Crime', 'Romance', 'Thriller']",4.07,35
1250,"Bridge on the River Kwai, The",1957.0,"['Adventure', 'Drama', 'War']",4.12,45
1251,8 1/2 (8½),1963.0,"['Drama', 'Fantasy']",4.07,14
1252,Chinatown,1974.0,"['Crime', 'Film-Noir', 'Mystery', 'Thriller']",4.21,59
1253,"Day the Earth Stood Still, The",1951.0,"['Drama', 'Sci-Fi', 'Thriller']",3.82,25
1254,"Treasure of the Sierra Madre, The",1948.0,"['Action', 'Adventure', 'Drama', 'Western']",3.66,16
1256,Duck Soup,1933.0,"['Comedy', 'Musical', 'War']",3.8,23
1257,Better Off Dead...,1985.0,"['Comedy', 'Romance']",3.69,27
1258,"Shining, The",1980.0,['Horror'],4.08,109
1259,Stand by Me,1986.0,"['Adventure', 'Drama']",4.01,91
1260,M,1931.0,"['Crime', 'Film-Noir', 'Thriller']",3.73,15
1261,Evil Dead II (Dead by Dawn),1987.0,"['Action', 'Comedy', 'Fantasy', 'Horror']",4.04,34
1262,"Great Escape, The",1963.0,"['Action', 'Adventure', 'Drama', 'War']",4.13,43
1263,"Deer Hunter, The",1978.0,"['Drama', 'War']",3.83,43
1265,Groundhog Day,1993.0,"['Comedy', 'Fantasy', 'Romance']",3.94,143
1266,Unforgiven,1992.0,"['Drama', 'Western']",4.11,45
1267,"Manchurian Candidate, The",1962.0,"['Crime', 'Thriller', 'War']",4.25,30
1269,Arsenic and Old Lace,1944.0,"['Comedy', 'Mystery', 'Thriller']",3.88,29
1270,Back to the Future,1985.0,"['Adventure', 'Comedy', 'Sci-Fi']",4.04,171
1271,Fried Green Tomatoes,1991.0,"['Comedy', 'Crime', 'Drama']",3.5,30
1272,Patton,1970.0,"['Drama', 'War']",4.12,33
1273,Down by Law,1986.0,"['Comedy', 'Drama', 'Film-Noir']",4.05,11
1274,Akira,1988.0,"['Action', 'Adventure', 'Animation', 'Sci-Fi']",3.74,39
1275,Highlander,1986.0,"['Action', 'Adventure', 'Fantasy']",3.73,48
1276,Cool Hand Luke,1967.0,['Drama'],4.27,57
1277,Cyrano de Bergerac,1990.0,"['Comedy', 'Drama', 'Romance']",4.12,12
1278,Young Frankenstein,1974.0,"['Comedy', 'Fantasy']",3.99,69
1281,"Great Dictator, The",1940.0,"['Comedy', 'Drama', 'War']",4.13,15
1282,Fantasia,1940.0,"['Animation', 'Children', 'Fantasy', 'Musical']",3.78,53
1283,High Noon,1952.0,"['Drama', 'Western']",4.21,19
1284,"Big Sleep, The",1946.0,"['Crime', 'Film-Noir', 'Mystery']",4.14,14
1285,Heathers,1989.0,['Comedy'],3.73,41
1287,Ben-Hur,1959.0,"['Action', 'Adventure', 'Drama']",3.94,34
1288,This Is Spinal Tap,1984.0,['Comedy'],4.02,66
1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance),1983.0,['Documentary'],3.86,11
1291,Indiana Jones and the Last Crusade,1989.0,"['Action', 'Adventure']",4.05,140
1292,Being There,1979.0,"['Comedy', 'Drama']",3.95,20
1293,Gandhi,1982.0,['Drama'],3.83,27
1295,"Unbearable Lightness of Being, The",1988.0,['Drama'],3.23,11
1296,"Room with a View, A",1986.0,"['Drama', 'Romance']",3.71,17
1297,Real Genius,1985.0,['Comedy'],3.68,20
1298,Pink Floyd: The Wall,1982.0,"['Drama', 'Musical']",3.76,23
1299,"Killing Fields, The",1984.0,"['Drama', 'War']",4.02,28
1301,Forbidden Planet,1956.0,"['Drama', 'Sci-Fi']",3.81,13
1302,Field of Dreams,1989.0,"['Children', 'Drama', 'Fantasy']",3.52,56
1303,"Man Who Would Be King, The",1975.0,"['Adventure', 'Drama']",4.03,17
1304,Butch Cassidy and the Sundance Kid,1969.0,"['Action', 'Western']",3.94,62
1307,When Harry Met Sally...,1989.0,"['Comedy', 'Romance']",3.86,85
1320,Alien³ (a.k.a. Alien 3),1992.0,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",3.15,47
1321,"American Werewolf in London, An",1981.0,"['Comedy', 'Horror', 'Thriller']",3.41,23
1327,"Amityville Horror, The",1979.0,"['Drama', 'Horror', 'Mystery', 'Thriller']",2.63,15
1333,"Birds, The",1963.0,"['Horror', 'Thriller']",3.6,44
1339,Dracula (Bram Stoker's Dracula),1992.0,"['Fantasy', 'Horror', 'Romance', 'Thriller']",3.47,29
1342,Candyman,1992.0,"['Horror', 'Thriller']",2.5,11
1343,Cape Fear,1991.0,['Thriller'],3.78,25
1344,Cape Fear,1962.0,"['Crime', 'Drama', 'Thriller']",3.96,14
1345,Carrie,1976.0,"['Drama', 'Fantasy', 'Horror', 'Thriller']",3.35,36
1347,"Nightmare on Elm Street, A",1984.0,"['Horror', 'Thriller']",3.0,27
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens)",1922.0,['Horror'],3.53,16
1350,"Omen, The",1976.0,"['Horror', 'Mystery', 'Thriller']",3.82,22
1356,Star Trek: First Contact,1996.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",3.88,91
1357,Shine,1996.0,"['Drama', 'Romance']",4.0,24
1358,Sling Blade,1996.0,['Drama'],3.84,47
1359,Jingle All the Way,1996.0,"['Children', 'Comedy']",2.86,18
1367,101 Dalmatians,1996.0,"['Adventure', 'Children', 'Comedy']",3.07,47
1370,Die Hard 2,1990.0,"['Action', 'Adventure', 'Thriller']",3.4,68
1371,Star Trek: The Motion Picture,1979.0,"['Adventure', 'Sci-Fi']",3.04,45
1372,Star Trek VI: The Undiscovered Country,1991.0,"['Action', 'Mystery', 'Sci-Fi']",3.35,42
1373,Star Trek V: The Final Frontier,1989.0,"['Action', 'Sci-Fi']",2.67,30
1374,Star Trek II: The Wrath of Khan,1982.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",3.77,62
1375,Star Trek III: The Search for Spock,1984.0,"['Action', 'Adventure', 'Sci-Fi']",3.26,42
1376,Star Trek IV: The Voyage Home,1986.0,"['Adventure', 'Comedy', 'Sci-Fi']",3.48,43
1377,Batman Returns,1992.0,"['Action', 'Crime']",3.02,60
1378,Young Guns,1988.0,"['Action', 'Comedy', 'Western']",3.1,25
1379,Young Guns II,1990.0,"['Action', 'Western']",3.0,11
1380,Grease,1978.0,"['Comedy', 'Musical', 'Romance']",3.14,68
1381,Grease 2,1982.0,"['Comedy', 'Musical', 'Romance']",2.08,19
1385,Under Siege,1992.0,"['Action', 'Drama', 'Thriller']",2.85,24
1387,Jaws,1975.0,"['Action', 'Horror']",4.01,91
1388,Jaws 2,1978.0,"['Horror', 'Thriller']",2.62,17
1391,Mars Attacks!,1996.0,"['Action', 'Comedy', 'Sci-Fi']",3.09,86
1393,Jerry Maguire,1996.0,"['Drama', 'Romance']",3.59,85
1394,Raising Arizona,1987.0,['Comedy'],3.99,58
1396,Sneakers,1992.0,"['Action', 'Comedy', 'Crime', 'Drama', 'Sci-Fi']",3.48,46
1405,Beavis and Butt-Head Do America,1996.0,"['Adventure', 'Animation', 'Comedy', 'Crime']",2.94,31
1407,Scream,1996.0,"['Comedy', 'Horror', 'Mystery', 'Thriller']",3.2,70
1408,"Last of the Mohicans, The",1992.0,"['Action', 'Romance', 'War', 'Western']",3.83,39
1409,Michael,1996.0,"['Comedy', 'Drama', 'Fantasy', 'Romance']",2.5,23
1411,Hamlet,1996.0,"['Crime', 'Drama', 'Romance']",4.0,16
1416,Evita,1996.0,"['Drama', 'Musical']",3.42,12
1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo),1996.0,"['Action', 'Adventure', 'Comedy', 'Thriller']",3.58,20
1431,Beverly Hills Ninja,1997.0,"['Action', 'Comedy']",2.47,16
1438,Dante's Peak,1997.0,"['Action', 'Thriller']",2.62,24
1441,Benny & Joon,1993.0,"['Comedy', 'Romance']",3.47,19
1449,Waiting for Guffman,1996.0,['Comedy'],3.88,24
1457,Fools Rush In,1997.0,"['Comedy', 'Drama', 'Romance']",3.08,12
1459,Absolute Power,1997.0,"['Mystery', 'Thriller']",2.67,12
1464,Lost Highway,1997.0,"['Crime', 'Drama', 'Fantasy', 'Film-Noir', 'Mystery', 'Romance']",3.26,17
1466,Donnie Brasco,1997.0,"['Crime', 'Drama']",3.74,52
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle),1997.0,"['Children', 'Comedy']",2.14,11
1476,Private Parts,1997.0,"['Comedy', 'Drama']",3.54,26
1479,"Saint, The",1997.0,"['Action', 'Romance', 'Sci-Fi', 'Thriller']",3.22,30
1480,Smilla's Sense of Snow,1997.0,"['Drama', 'Thriller']",3.36,11
1483,Crash,1996.0,"['Drama', 'Thriller']",3.09,11
1485,Liar Liar,1997.0,['Comedy'],3.03,74
1488,"Devil's Own, The",1997.0,"['Action', 'Drama', 'Thriller']",2.83,15
1499,Anaconda,1997.0,"['Action', 'Adventure', 'Thriller']",1.93,27
1500,Grosse Pointe Blank,1997.0,"['Comedy', 'Crime', 'Romance']",3.61,59
1513,Romy and Michele's High School Reunion,1997.0,['Comedy'],2.97,29
1515,Volcano,1997.0,"['Action', 'Drama', 'Thriller']",2.1,15
1517,Austin Powers: International Man of Mystery,1997.0,"['Action', 'Adventure', 'Comedy']",3.54,100
1518,Breakdown,1997.0,"['Action', 'Thriller']",3.35,13
1527,"Fifth Element, The",1997.0,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",3.75,116
1537,Shall We Dance? (Shall We Dansu?),1996.0,"['Comedy', 'Drama', 'Romance']",3.81,13
1544,"Lost World: Jurassic Park, The",1997.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",2.75,67
1552,Con Air,1997.0,"['Action', 'Adventure', 'Thriller']",3.03,59
1556,Speed 2: Cruise Control,1997.0,"['Action', 'Romance', 'Thriller']",1.61,19
1562,Batman & Robin,1997.0,"['Action', 'Adventure', 'Fantasy', 'Thriller']",2.21,42
1566,Hercules,1997.0,"['Adventure', 'Animation', 'Children', 'Comedy', 'Musical']",3.45,31
1569,My Best Friend's Wedding,1997.0,"['Comedy', 'Romance']",3.5,40
1573,Face/Off,1997.0,"['Action', 'Crime', 'Drama', 'Thriller']",3.37,77
1580,Men in Black (a.k.a. MIB),1997.0,"['Action', 'Comedy', 'Sci-Fi']",3.49,165
1584,Contact,1997.0,"['Drama', 'Sci-Fi']",3.65,82
1586,G.I. Jane,1997.0,"['Action', 'Drama']",2.8,22
1587,Conan the Barbarian,1982.0,"['Action', 'Adventure', 'Fantasy']",3.26,31
1588,George of the Jungle,1997.0,"['Children', 'Comedy']",3.08,20
1589,Cop Land,1997.0,"['Action', 'Crime', 'Drama', 'Thriller']",3.28,16
1590,Event Horizon,1997.0,"['Horror', 'Sci-Fi', 'Thriller']",2.94,25
1591,Spawn,1997.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",2.63,26
1597,Conspiracy Theory,1997.0,"['Drama', 'Mystery', 'Romance', 'Thriller']",2.94,43
1603,Mimic,1997.0,"['Horror', 'Sci-Fi', 'Thriller']",2.46,13
1608,Air Force One,1997.0,"['Action', 'Thriller']",3.34,58
1610,"Hunt for Red October, The",1990.0,"['Action', 'Adventure', 'Thriller']",3.87,90
1614,In & Out,1997.0,['Comedy'],2.79,26
1615,"Edge, The",1997.0,"['Adventure', 'Drama']",3.0,11
1616,"Peacemaker, The",1997.0,"['Action', 'Thriller', 'War']",3.02,20
1617,L.A. Confidential,1997.0,"['Crime', 'Film-Noir', 'Mystery', 'Thriller']",4.06,97
1619,Seven Years in Tibet,1997.0,"['Adventure', 'Drama', 'War']",3.43,14
1620,Kiss the Girls,1997.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",3.12,13
1625,"Game, The",1997.0,"['Drama', 'Mystery', 'Thriller']",3.7,77
1635,"Ice Storm, The",1997.0,['Drama'],3.88,17
1639,Chasing Amy,1997.0,"['Comedy', 'Drama', 'Romance']",3.58,52
1641,"Full Monty, The",1997.0,"['Comedy', 'Drama']",3.76,56
1644,I Know What You Did Last Summer,1997.0,"['Horror', 'Mystery', 'Thriller']",2.11,32
1645,The Devil's Advocate,1997.0,"['Drama', 'Mystery', 'Thriller']",3.41,51
1653,Gattaca,1997.0,"['Drama', 'Sci-Fi', 'Thriller']",3.95,86
1663,Stripes,1981.0,"['Comedy', 'War']",3.79,34
1665,Bean,1997.0,['Comedy'],2.97,16
1672,"Rainmaker, The",1997.0,['Drama'],3.38,12
1673,Boogie Nights,1997.0,['Drama'],4.08,39
1674,Witness,1985.0,"['Drama', 'Romance', 'Thriller']",3.65,40
1676,Starship Troopers,1997.0,"['Action', 'Sci-Fi']",3.33,80
1680,Sliding Doors,1998.0,"['Drama', 'Romance']",3.6,25
1682,"Truman Show, The",1998.0,"['Comedy', 'Drama', 'Sci-Fi']",3.81,125
1687,"Jackal, The",1997.0,"['Action', 'Thriller']",3.22,18
1688,Anastasia,1997.0,"['Adventure', 'Animation', 'Children', 'Drama', 'Musical']",3.35,20
1690,Alien: Resurrection,1997.0,"['Action', 'Horror', 'Sci-Fi']",2.92,45
1693,Amistad,1997.0,"['Drama', 'Mystery']",3.5,19
1702,Flubber,1997.0,"['Children', 'Comedy', 'Fantasy']",3.0,16
1704,Good Will Hunting,1997.0,"['Drama', 'Romance']",4.08,141
1711,Midnight in the Garden of Good and Evil,1997.0,"['Crime', 'Drama', 'Mystery']",3.1,24
1717,Scream 2,1997.0,"['Comedy', 'Horror', 'Mystery', 'Thriller']",2.92,31
1719,"Sweet Hereafter, The",1997.0,['Drama'],4.25,16
1721,Titanic,1997.0,"['Drama', 'Romance']",3.41,140
1722,Tomorrow Never Dies,1997.0,"['Action', 'Adventure', 'Thriller']",3.07,45
1726,"Postman, The",1997.0,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",2.69,13
1729,Jackie Brown,1997.0,"['Crime', 'Drama', 'Thriller']",3.7,48
1732,"Big Lebowski, The",1998.0,"['Comedy', 'Crime']",3.92,106
1735,Great Expectations,1998.0,"['Drama', 'Romance']",3.32,11
1747,Wag the Dog,1997.0,['Comedy'],3.34,31
1748,Dark City,1998.0,"['Adventure', 'Film-Noir', 'Sci-Fi', 'Thriller']",3.82,48
1753,Half Baked,1998.0,['Comedy'],3.59,16
1754,Fallen,1998.0,"['Crime', 'Drama', 'Fantasy', 'Thriller']",3.5,15
1769,"Replacement Killers, The",1998.0,"['Action', 'Crime', 'Thriller']",2.93,14
1772,Blues Brothers 2000,1998.0,"['Action', 'Comedy', 'Musical']",2.71,12
1777,"Wedding Singer, The",1998.0,"['Comedy', 'Romance']",3.42,56
1779,Sphere,1998.0,"['Sci-Fi', 'Thriller']",2.76,23
1784,As Good as It Gets,1997.0,"['Comedy', 'Drama', 'Romance']",3.7,96
1792,U.S. Marshals,1998.0,"['Action', 'Crime', 'Thriller']",3.02,23
1799,Suicide Kings,1997.0,"['Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']",3.42,13
1801,"Man in the Iron Mask, The",1998.0,"['Action', 'Adventure', 'Drama']",3.5,25
1805,Wild Things,1998.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",3.02,31
1810,Primary Colors,1998.0,"['Comedy', 'Drama']",3.5,11
1831,Lost in Space,1998.0,"['Action', 'Adventure', 'Sci-Fi']",2.45,29
1833,Mercury Rising,1998.0,"['Action', 'Drama', 'Thriller']",3.0,13
1834,"Spanish Prisoner, The",1997.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",4.0,11
1835,City of Angels,1998.0,"['Drama', 'Fantasy', 'Romance']",3.38,17
1845,Zero Effect,1998.0,"['Comedy', 'Mystery', 'Thriller']",3.97,15
1848,"Borrowers, The",1997.0,"['Adventure', 'Children', 'Comedy', 'Fantasy']",3.04,12
1876,Deep Impact,1998.0,"['Drama', 'Sci-Fi', 'Thriller']",3.07,43
1882,Godzilla,1998.0,"['Action', 'Sci-Fi', 'Thriller']",1.95,33
1883,Bulworth,1998.0,"['Comedy', 'Drama', 'Romance']",3.27,24
1884,Fear and Loathing in Las Vegas,1998.0,"['Adventure', 'Comedy', 'Drama']",3.97,46
1885,"Opposite of Sex, The",1998.0,"['Comedy', 'Drama', 'Romance']",3.12,12
1892,"Perfect Murder, A",1998.0,['Thriller'],3.28,16
1894,Six Days Seven Nights,1998.0,"['Adventure', 'Comedy', 'Romance']",2.84,16
1895,Can't Hardly Wait,1998.0,"['Comedy', 'Drama', 'Romance']",3.33,15
1907,Mulan,1998.0,"['Adventure', 'Animation', 'Children', 'Comedy', 'Drama', 'Musical', 'Romance']",3.57,45
